estimate,se,z,p,N,delta_PSE
-0.19011270806133415,0.512004927871338,-0.37131030916387525,0.7104064203501099,50,0.6476956013335649
0.41748125070877556,0.6464506186975352,0.6458053231504586,0.518405440189361,50,-1.2479307414433691
0.4810558911550091,0.4838212501752394,0.9942843374092628,0.32008445874912683,50,-1.6063149965745094
0.6271819429121003,0.8048697135684668,0.7792341199315715,0.4358418145192127,50,-1.990518739855494
-0.9978640068380592,0.6391994374789038,-1.5611152769060326,0.1184965541780825,50,3.7223741025812522
-0.6401052962941537,0.5509177107267803,-1.1618891239668363,0.24528050551095087,50,2.247949824953757
-1.0125662720830821,0.7163352630610174,-1.413536823185587,0.15749794221092966,50,3.5553295840124193
1.0108777687830277,0.5358065867672488,1.8866467746917546,0.05920785101371919,50,-2.8974799261459445
-0.4040082969350338,0.6369516706844919,-0.6342840682101855,0.5258954519010683,50,1.50069345432364
0.6150228207411815,0.5015722829132534,1.2261898069187156,0.22012725619616125,50,-1.9535586631614308
-1.7206508038079087,0.6933896944962036,-2.481506168126832,0.013082844605783897,50,6.477523338499605
0.03898921250990301,0.5145707290260533,0.0757703660752319,0.9396017927753456,50,-0.1324164066868576
-0.21534147409248638,0.5608960518325363,-0.38392403260627644,0.7010347534054182,50,0.6671971675867585
0.7221520506152999,0.6430210234152322,1.1230613375279468,0.2614114448732977,50,-2.142801619400302
0.002396652260343663,0.485019841699359,0.004941348898112162,0.9960573900490671,50,-0.008633853590730212
-0.4846328730827652,0.49480473038847494,-0.9794426837881608,0.32736129564165045,50,1.741324258703214
0.0014661434332524617,0.5494755282651206,0.0026682597455824296,0.9978710392710167,50,-0.004979106820641732
-0.007373527913876439,0.6089764881218498,-0.01210806666217477,0.9903393965988972,50,0.02471171713329845
0.2934611604922202,0.6155053666458071,0.476780831483948,0.6335181967419141,50,-0.8937176000719731
-0.852798191111786,0.5805601891459459,-1.4689229593340283,0.1418536864854499,50,3.2598817732010854
-0.8216297514224583,0.45290561810989766,-1.8141301820263347,0.06965768584612818,50,3.2513219337453023
-0.07750039666291844,0.49796083465716895,-0.15563552646921547,0.8763203200776171,50,0.26673003813924545
0.53025418046393,0.5553032533191861,0.954891182960785,0.3396327290269091,50,-1.6022000561114371
-1.4320470605588562,0.5149831149029508,-2.7807650758194806,0.005423096562981599,50,5.9838116362131295
-0.7150846964045607,0.6936061791338243,-1.030966444528448,0.30255655570958084,50,2.289539589181148
0.2847813386661569,0.6374987745607055,0.4467166840632707,0.6550796339649887,50,-0.796496658387257
0.0892824255580035,0.5451932175469991,0.16376290585512793,0.8699177942164755,50,-0.3346280921627649
0.6670262506527778,0.6747180863184867,0.988599926663181,0.32285892210993794,50,-2.099287718714155
-0.07537269395169778,0.5321428624287289,-0.14163996038148988,0.887364401297473,50,0.26003405143748637
0.3215080606136495,0.6076931279748083,0.5290631830659396,0.5967616203547152,50,-0.9782551940907958
-0.3105062238516993,0.5709068849392113,-0.5438824299426013,0.5865223803870867,50,1.1806560089707094
0.5686688777627125,0.48022001026386446,1.1841840523268665,0.23634021360105145,50,-1.8109086692803587
-0.21131968367557913,0.5315874953535219,-0.3975256858422621,0.6909798491139482,50,0.78480896850186
0.7518981761958106,9.087170275168784e-4,827.4282900260113,0,50,-2.30813954013621
-0.629108301572408,0.6863650719443005,-0.9165797143352613,0.35936291835876105,50,2.4716619169975047
-0.05186938292212539,0.5956033042022795,-0.08708713090770472,0.9306022545678853,50,0.1701851508740031
0.8008561998330707,0.5233153580355909,1.5303510350609737,0.12592986210247287,50,-2.2869694543180614
0.26015891694202553,0.6875917959180833,0.37836245063781965,0.7051613584876899,50,-0.6996257755709188
-0.5109466528262848,0.48719020132880225,-1.0487621701600058,0.2942875925556094,50,1.7247533341529433
-0.7708614656384235,0.5975431629810273,-1.2900515199483578,0.19703277073631184,50,2.814048452825215
0.9092978723530251,0.4988733954778483,1.8227026748581163,0.06834843496686151,50,-2.973734373812622
0.15966860751448358,0.664066954216349,0.24044052561372375,0.8099887645735553,50,-0.534719293641789
0.8131145944880832,0.5841787548429207,1.3918934705297883,0.16395465938692103,50,-2.065728906382585
-0.45158711158391884,0.3974597183235354,-1.1361833432798927,0.2558798401355903,100,1.6189607101348145
-0.5279528542635328,0.4321593181032094,-1.2216625493134587,0.22183526422986177,100,1.8219427143633578
-0.31493002744651893,0.3264768550418995,-0.9646320178075145,0.33472915664019365,100,1.1400242412575636
0.15170221726167585,0.43512651059584345,0.3486393349234028,0.7273600933961516,100,-0.48924644553954266
0.6163321829310994,0.43427247588641643,1.419229210124522,0.15583220259562522,100,-2.166230498960413
0.1671431228943001,0.4034624329142659,0.41427183613354485,0.6786750373748962,100,-0.5680709873426935
-0.06290215397914503,0.43796919744561125,-0.14362232400363378,0.8857987114141139,100,0.21302197740040896
-0.02719012595944723,0.34613490355959964,-0.07855355146166433,0.9373877338766233,100,0.09980869158490968
-0.7913079373653921,0.4424655637168466,-1.7884057026227362,0.07371057694379107,100,2.6356163800841035
0.29742988582121366,0.3956608482026768,0.7517293843257788,0.4522138157449513,100,-1.0781165936218802
0.385262263788278,0.4100409122682987,0.9395703020390134,0.34743801557464044,100,-1.1503355655199847
-0.6544298755695395,0.41215784673437045,-1.5878136999083017,0.11232847263109001,100,2.351655939493398
-0.8767458634593439,0.455725295067377,-1.9238472670904099,0.05437373070236315,100,3.1349039895032043
0.02027675346637557,0.43675250148446965,0.046426187365744456,0.9629705645127329,100,-0.07291620856647896
-0.33001515082190713,0.4530639209320777,-0.7284074841867231,0.46636418320189554,100,1.0220833493824113
-0.14028277098944658,0.4446741121565082,-0.3154732132012948,0.752402386231038,100,0.48526183636390563
0.3988577689983164,0.44232710218217375,0.9017258201692683,0.3672025334684257,100,-1.269640729901571
0.7640550027310745,0.4321911926207234,1.767863426595978,0.07708373832061631,100,-2.2515448688399164
-0.8075888183606474,0.45149026025437816,-1.7887181395798806,0.07366022010196895,100,2.698688264911153
-0.9403013023788379,0.38294348318494803,-2.4554571200907627,0.01407055381613607,100,3.5472293643149975
-0.4235429538914704,0.47638742909716436,-0.8890724818120342,0.37396412696781045,100,1.518492160686442
0.32586480626016084,0.48665367838587237,0.6696030888762327,0.5031108444615409,100,-0.9391427060824693
-0.7664124430940868,0.5086151760244895,-1.5068611382865709,0.1318462544155132,100,2.246154640090573
0.2736807427322948,0.3771522207931408,0.7256506196801696,0.4680529809134392,100,-0.9197506949089043
-0.08559502114897323,0.39358471389494176,-0.21747547129541422,0.8278378206375046,100,0.28365149095841424
-0.4489099712232742,0.3327320642460806,-1.349163544668996,0.17728444136693755,100,1.748035750998044
0.08757562999402711,0.41608535929537827,0.21047515380577794,0.833296841723975,100,-0.2984646200778247
-0.19004964560198592,0.39564042284316747,-0.4803595250359995,0.6309717694051091,100,0.6461196237899873
-0.41229113895989117,0.437846089410178,-0.9416348551046513,0.3463796182655764,100,1.4279526024194737
0.15332308314093773,0.4570056626432331,0.3354949307501934,0.7372517680467365,100,-0.5333156803643249
1.3018235451296496,0.4735624560117222,2.749000746582464,0.005977725006751628,100,-3.6552237755906507
-0.16877534814465714,0.39585819100873365,-0.4263530526287216,0.6698506052219512,100,0.6197271210292072
-0.7884118744924309,0.3782306408189365,-2.0844738352910257,0.03711708778860404,100,3.568054629779816
0.4359538124749745,0.42766388909764175,1.0193842023810433,0.30802060304954115,100,-1.385009843033135
0.4241348828236197,0.43764602764145266,0.9691276877556807,0.33248148474467176,100,-1.3553437890388373
-0.8178221387450418,0.45330521910111227,-1.8041313099521628,0.07121072441944121,100,2.776925726785583
-0.31918811275194947,0.41626880184174647,-0.7667836535904886,0.443210156835417,100,1.1110960414355269
-0.5788611880058397,0.45232370776523695,-1.2797498297530707,0.20063313358654977,100,2.0487325303024964
-0.5776356910826725,0.48299611054365094,-1.1959427384052785,0.2317189054661731,100,1.8812864188809844
0.0929968574192648,0.3791377481772718,0.24528514469042703,0.8062356532995234,100,-0.2826848822831316
-0.5379064102341418,0.3689193136639551,-1.4580597716391595,0.14482406850557006,100,1.955743008299013
-0.4511183443035527,0.3770391649546139,-1.1964760858672494,0.23151082532823994,100,1.7096155310924388
-0.17816280683615215,0.3913527602568485,-0.4552486271445287,0.648930380524197,100,0.6002820182075634
0.5838496063560803,0.45591005862511425,1.280624533963547,0.20032557830716008,100,-1.5876058216564957
0.18321923459378153,0.40494260524365755,0.4524572920242287,0.6509395815716659,100,-0.6077543786583899
-0.2639866535552695,0.3990134401409277,-0.6615983999487134,0.5082286332616353,100,0.8632655173231125
0.24181562660080802,0.43287722281025903,0.558624048248438,0.5764183241773577,100,-0.7854695095097011
-0.539765206642707,0.4565421926610881,-1.18228986349877,0.2370907062263925,100,1.934751374869574
-0.21982029199339703,0.43862493394578683,-0.5011577659663241,0.616260095040053,100,0.7571429632546351
-0.19992302675725154,0.45564169711771857,-0.4387724565638247,0.6608264198394287,100,0.7207448706845234
0.5005642281965457,0.4034264945783194,1.240781740722704,0.21468638826904993,100,-1.570407976371964
0.4779290375183846,0.39321990372780524,1.2154243286962827,0.2242042936913693,100,-1.5917698591065665
-0.32242066025711985,0.44058011319037715,-0.7318093817770664,0.4642849219755529,100,1.0678463962001725
-0.44213106117344664,0.38244360973260894,-1.156068633183776,0.24765308486062573,100,1.45204978405447
0.49907641340299796,0.4796174376192213,1.040571868863587,0.2980742928203212,100,-1.7933331545877333
-0.8240681558788588,0.3930531878766325,-2.096581789173807,0.03603061274612662,100,2.860513718931278
0.5718179555890137,0.5060703278983479,1.1299179660734273,0.2585107928083473,100,-1.6820662265777546
0.4618648097770753,0.39386299749503134,1.1726534676131941,0.2409347987055447,100,-1.5468106858107085
-0.9827615697126105,0.40207841574647507,-2.444203745401437,0.01451722548326467,100,3.638831605613378
-0.2249453298287118,0.4090088733650814,-0.549976649596855,0.5823353894340764,100,0.7544883585379729
-0.1226640094249503,0.39174385982297877,-0.31312299184569153,0.7541872218288277,100,0.4279061212112758
0.06424507584582183,0.4317462646785746,0.1488028527441942,0.881709199538786,100,-0.2099837112546723
-0.45904866414585316,0.4309907536801852,-1.0651009568675995,0.28683024631853754,100,1.5741076369694031
0.05779734872377652,0.45936593296124,0.12581984116931305,0.8998745356043654,100,-0.20015523787908407
0.279021103642594,0.4249390976461071,0.656614336473612,0.5114289282097078,100,-0.9418578850394645
0.16165239242384272,0.3660251256484273,0.44164288486335307,0.6587476459871,100,-0.5190435765958732
-0.25389911722042907,0.4214174314747612,-0.602488407591263,0.5468490773614672,100,0.942874594576006
-0.595982499676615,0.40709969841786625,-1.4639718525776715,0.1432016392408435,100,2.186942031042312
-0.4837649236976647,0.403808783140067,-1.1980049565436612,0.2309150873845332,100,1.7079098127422565
-0.017930122302579142,0.46522294635110834,-0.038540924180999234,0.9692564029296428,100,0.057827076959295454
0.2910534997416201,0.4361205557108009,0.6673693682409749,0.5045362270416289,100,-0.9523848314802468
0.1655158035422357,0.39969366747204743,0.4141066446938668,0.6787960067390577,100,-0.5322191887920891
0.010619513474421725,0.5073460563328741,0.02093149900716715,0.9833002995500452,100,-0.03651193891793447
-0.2407060194237173,0.40035203829773996,-0.6012359033993611,0.547682874187108,100,0.824813016087095
0.5203914193948875,0.4080478760299913,1.2753195150968977,0.20219617313602536,100,-1.778156255734988
0.09637688840762958,0.46772801168094025,0.20605327455429992,0.8367492970004984,100,-0.30194624794788893
0.20487998024217385,0.3817628444744571,0.5366682043775528,0.5914968226298172,100,-0.6971772261628768
-0.48872218501066467,0.3945734821385769,-1.2386087943918698,0.2154904096455664,100,1.706629709224373
-0.17144409553204207,0.44803475378302354,-0.38265802838828405,0.7019733384953504,100,0.5962581633201811
0.009347104215537125,0.3889602438507096,0.024031001531160914,0.9808278801969071,100,-0.031728730096006075
0.2786417500176771,0.4611325097578944,0.6042552717958894,0.5456739387407148,100,-0.9315691162464521
0.13626585539653838,0.42777876767710526,0.3185428209456954,0.7500732184327907,100,-0.46674880412260045
-0.4625662992456762,0.3764859563045619,-1.2286415774602728,0.21920621953058858,100,1.6085536967959868
-0.0460445352360536,0.44589343876029697,-0.1032635406434096,0.9177538112358024,100,0.14830297305917206
-0.20423959762453128,0.47623776836391374,-0.42886056334041744,0.6680247013168868,100,0.6468507117826334
-0.14366753044878072,0.43247450798098985,-0.33219884131319916,0.739739118627385,100,0.46581512947540027
-0.16292853286436523,0.47118954564356247,-0.34578129835591614,0.7295070809465029,100,0.5078758504707945
-0.18077754278057223,0.456413002990242,-0.3960832438957424,0.6920436190650644,100,0.6169805618365007
-0.14202727406819185,0.4237461830581554,-0.33517062748079046,0.7374963777033721,100,0.42955994035650136
-0.1055910940561,0.46013546277735656,-0.2294782788936914,0.8184972011488824,100,0.3589488178068727
-0.04209252260127475,0.39813256396273133,-0.10572489268980012,0.9158006295271669,100,0.15181084538598988
-0.46523782029747307,0.4600390923218752,-1.0113006221913865,0.3118725683727705,100,1.6788411810629054
-0.3937478269201996,0.4593473926228159,-0.8571896417479351,0.3913400861036353,100,1.3546749466760328
0.37066080087327086,0.45312452434041006,0.8180109019983471,0.4133509621826435,100,-1.252186551693736
-0.5236827770416946,0.45250771970263565,-1.1572902610055613,0.24715379114791483,100,1.8472987086088875
0.5631883953443351,0.43096006989728497,1.306822684242105,0.19127293916796595,100,-1.7178124763866176
-0.13369833926925942,0.4171978093728489,-0.3204675007048598,0.7486139629973833,100,0.4142413242408747
-0.1370710700634223,0.44487051623507434,-0.30811453009619655,0.7579951853128145,100,0.42336878734117356
-1.1973654688350917,0.4099603590955863,-2.9206859694351914,0.003492616783077083,100,4.303515212348458
0.8372968813745142,0.45314560806929355,1.8477435651246066,0.06463944845003475,100,-2.3251306830675436
-0.7906675350985294,0.34309230394291385,-2.3045329959662584,0.0211927423304593,150,2.9136362887938034
-0.8016010018932764,0.3473747507972707,-2.307597198856557,0.021021550461872623,150,2.990135541951636
0.5127453928290692,0.34007065465004954,1.5077613602288353,0.1316156147911458,150,-1.7806443498789335
0.30596938980489763,0.3348605968945605,0.9137216878976059,0.3608631049867699,150,-1.071215261355178
0.7483194451720906,0.33174198285642703,2.2557272936297363,0.024087715158579024,150,-2.3119276000924778
-0.4149004389961553,0.30770524208173605,-1.3483697456345085,0.17753948974915745,150,1.396636275993643
0.08512577580279262,0.33314018912711185,0.25552538715259093,0.7983173381406494,150,-0.29029945779384647
0.42987481444177617,0.32899227391105845,1.3066410628171494,0.19133464379939147,150,-1.3591738308186532
-0.21197998050544392,0.3305912378887254,-0.6412147577147669,0.5213831627053009,150,0.7540753351750453
-0.926845176903959,0.36043150407615315,-2.571487693007357,0.010126261440530013,150,3.33530252735528
-0.15027556420532678,0.3632848825544655,-0.4136576318525908,0.679124859763016,150,0.48232565808324246
-0.8582178830891154,0.32855191497144315,-2.612122602188179,0.008998197869713854,150,3.4595978921671247
-0.23017741001493805,0.3462038021685584,-0.664861011268935,0.5061393951263864,150,0.8323526419097966
-0.05698972493485349,0.3511853098171324,-0.16227821421268707,0.8710867698155712,150,0.1841240610751793
0.11503906787340355,0.35695134931467726,0.3222822048278312,0.7472389130400032,150,-0.3920341967476553
-0.616008428777931,0.34967001831262823,-1.761685007340774,0.0781225323433556,150,2.514347193394606
-0.32711589760490023,0.3512774601119824,-0.9312180106876775,0.35174080314387424,150,1.0699585350545942
-0.14835557120898027,0.319758257107954,-0.4639616582563926,0.642675216023011,150,0.48053888834018643
-0.5308463552700374,0.34986679547000354,-1.5172813257597362,0.12919567095511308,150,1.9489178528118192
-0.39477341726765497,0.3380600764262039,-1.1677611312196197,0.2429031306067817,150,1.3330879619620148
0.18143953599939802,0.3459342178322308,0.5244914398360891,0.5999367721258166,150,-0.5647944136521712
0.026203253854463152,0.3396483669818252,0.07714818147753763,0.9385056639078205,150,-0.08718047542787666
0.07376766079599661,0.32072538878564605,0.23000256099244631,0.8180897796790301,150,-0.2464996516408764
0.20098454227936713,0.3622616741867921,0.5548048733847952,0.5790281334094898,150,-0.6874671227080196
-0.02398135055518657,0.330919858776203,-0.07246875616311942,0.942228869043387,150,0.08525056717780899
-0.03507413332832309,0.33879706880638927,-0.10352549227150114,0.9175459182839593,150,0.1168665759285048
-0.1603612744544838,0.3383403057047669,-0.473964442753722,0.6355252634192503,150,0.5671718487115331
-0.37817090231803624,0.3483710513891912,-1.0855405488200378,0.277682314624724,150,1.3457695500580424
-0.21621745836477105,0.31306018561241994,-0.6906577977707336,0.48978061635536246,150,0.7357605667034921
-0.12813527848613523,0.3590938591330865,-0.3568294896367082,0.7212194580979903,150,0.4321386430409966
-0.35253992089829567,0.3766603487072144,-0.9359623918692116,0.34929255138101517,150,1.319237562826899
-0.21263683812451475,0.3485817047252321,-0.6100057324928305,0.5418580102010917,150,0.702734442004159
0.4308289526925106,0.3099782754015351,1.3898682161981504,0.16456889870089247,150,-1.3612712060650232
-0.36463700058528414,0.34286095766112823,-1.0635127518534162,0.2875494854251191,150,1.2497790713702663
0.04524630058364841,0.33127196646367035,0.13658354815426388,0.891359981290388,150,-0.13836784973312
-0.5653907375953197,0.35753397052931857,-1.5813622877800262,0.11379522510270874,150,2.1037084983753704
0.24899312077360133,0.33913874281993334,0.7341924980414429,0.46283142503677005,150,-0.7430682219188807
-0.038881415633026786,0.3478758477679928,-0.11176808014265419,0.9110072972597134,150,0.12221994193109609
-0.6389202526298944,0.3545962388355123,-1.8018246745315096,0.07157299432879807,150,2.1034773905756623
0.5077550633057296,0.3050844306839258,1.6643099818875222,0.09605049865545574,150,-1.658372948879073
-0.7150750638617468,0.3286381876459097,-2.1758733182651384,0.02956473441790576,150,2.6216904675149344
-0.1836975864681233,0.37626986313110583,-0.4882070143473502,0.6254032166690726,150,0.5926441179108703
-0.913289183587931,0.33625966608954766,-2.7160235844185885,0.006607121119170239,150,3.622615523646221
-0.680256600503884,0.3667659538669644,-1.8547430407093644,0.06363292934415173,150,2.49058564325156
-0.6659738256921994,0.3381194424514504,-1.9696407306948185,0.04887956011887012,150,2.354656202017024
-0.8214222923981549,0.34274350276442406,-2.3966093763205145,0.016547553977024662,150,3.1517358412791996
-0.25398533484392455,0.32716079388675545,-0.7763318208961184,0.4375530892132594,150,0.8246317291395204
0.15104412084149355,0.3502062615611076,0.4313004575309051,0.6662499177235048,150,-0.4485734065806355
-0.49316997307270044,0.34278443392464847,-1.4387175270073962,0.1502305713820521,150,1.7430313099537535
-0.12106937645568353,0.3205160109817426,-0.377732694491134,0.7056291774204926,150,0.4046329411474332
-0.3497084904695785,0.3385020159821751,-1.0331060790137023,0.30155425882564485,150,1.1658964835450618
-0.23312948794239652,0.3036017825180217,-0.7678791804476905,0.4425589674271007,150,0.8094461638064736
0.605355427934989,0.3226131128529179,1.8764129659260804,0.060598595533586465,150,-1.7516860058108676
-0.2138062337900569,0.3508644621878475,-0.6093698759254458,0.5422793004579725,150,0.7395819120522695
-1.071714440118249,0.35881468501163344,-2.9868187810749776,0.0028189676871979673,150,4.742902654358307
-0.5591694192849889,0.3646561527969493,-1.5334155614710003,0.1251734969424245,150,2.082377194348723
-0.49327421447562764,0.366069684007655,-1.3474872026423053,0.1778233722979888,150,1.6802413412144954
-0.08059029234091984,0.29014464510422167,-0.27775902020170434,0.78119735087474,150,0.2944361551442807
-0.2952800091971004,0.3103861396592038,-0.9513311693663591,0.3414362890557556,150,1.0615610459981184
-0.5367359206544776,0.3450902147916075,-1.5553495800470634,0.11986283524464796,150,1.8225506098684203
-0.16350334460883303,0.34801456792144075,-0.4698175297240475,0.6384853891620518,150,0.578449820477914
0.2528944547797202,0.3530911107744282,0.7162300241007243,0.4738493268566169,150,-0.8412956222210859
0.2962206245062944,0.30037236602679046,0.9861780177204258,0.3240457643478651,150,-0.984002038561524
-0.43300516275396056,0.343105592181985,-1.2620172116701973,0.20694259310592467,150,1.6369317356813209
-0.005324794734611572,0.3380041988250878,-0.015753634875308384,0.9874309378506637,150,0.018843517307399082
-0.276207512587015,0.3410326196604217,-0.8099152299919129,0.4179888979432935,150,0.9983000501377202
-0.5112929195399873,0.3410674307389157,-1.4990962884737529,0.13384865433011434,150,1.918017856145374
0.2580697054394493,0.33646562347418274,0.7670017007227818,0.4430805043476667,150,-0.8307699800219659
-0.5208022033881091,0.3411332464335598,-1.5266826345216464,0.12683994761532044,150,1.7803659036990513
0.3091469214480702,0.36460075288903065,0.8479053293182905,0.3964906963342788,150,-1.0085861785138643
-0.10436091986114004,0.33327683512089207,-0.3131358344281096,0.7541774651697559,150,0.36694169895047324
-0.04218622883768148,0.318093419368692,-0.13262213635669323,0.8944922247843645,150,0.15158156035136017
0.21609563309822316,0.3083511998432944,0.7008100931925805,0.4834215383446578,150,-0.7119673987875235
-0.30592124783260427,0.37067090198787994,-0.8253176771955172,0.4091912584683882,150,1.0914490260333665
0.4009662559401848,0.3451015210560936,1.1618791325901192,0.2452845645395199,150,-1.329329998755611
0.06842215612210159,0.3328082764840504,0.20559030816464888,0.8371109487724117,150,-0.2245488306102672
-0.3206541940020863,0.33898389679315,-0.9459275117064082,0.34418556004417267,150,1.1352043228459898
9.148335546909253e-4,0.34307854992164016,0.0026665425597137307,0.9978724093822351,150,-0.0030403999023622674
-0.5957821481290347,0.32893426018162636,-1.8112499068964845,0.07010217601552388,150,2.200734182831132
-0.5204813881197927,0.31779542749812306,-1.637787529598319,0.10146602385808648,150,2.003922091306233
0.06682438515190782,0.34022780239915634,0.19641071270686233,0.8442887120367492,150,-0.22935723421460708
-0.24531020957012628,0.3418015276092718,-0.7176978151208003,0.47294363076064344,150,0.9096784318781204
-0.4685504291688604,0.32845477551179997,-1.426529507566948,0.15371555570647313,150,1.561003180266665
-0.004186010459199361,0.37960434050308933,-0.011027298722800812,0.9912016669168927,150,0.015193894510980854
0.23428879238113023,0.3609203480566419,0.6491426533379092,0.5162461744306774,150,-0.8751533590028036
-0.18197184707647368,0.3492760053592993,-0.5209972751757731,0.6023686695440076,150,0.5889225773022222
-0.06827012176135004,0.37698968204194977,-0.18109281238565367,0.8562947262101231,150,0.22036953968983575
0.3105464171612109,0.40249822647448047,0.7715472932174533,0.44038260149206265,150,-0.8737688285328353
-0.0577219277504413,0.30542659056268334,-0.18898789278333938,0.8501023059584479,150,0.19242854614626914
-0.2079386013201838,0.33964584804128267,-0.6122218261149174,0.5403910028505434,150,0.7493662469949403
